Id,PostTypeId,AcceptedAnswerId,ParentId,CreationDate,DeletionDate,Score,ViewCount,Body,OwnerUserId,OwnerDisplayName,LastEditorUserId,LastEditorDisplayName,LastEditDate,LastActivityDate,Title,Tags,AnswerCount,CommentCount,FavoriteCount,ClosedDate,CommunityOwnedDate
"49342264","1","","","2018-03-17 21:51:59","","0","42","<ul>
<li>I have a dropdown</li>
<li>when I select test 1 I should display grid 1</li>
<li>when I slect test 2 it should not display anything.</li>
<li>when I give my text box as empty it should not inside my if condition but not its going inside my if condition
$(""#mickey"").val() != null</li>
<li>can you tell me how to fix it .</li>
<li>providing my code below.
<a href=""http://jsfiddle.net/oofvt0Lw/"" rel=""nofollow noreferrer"">http://jsfiddle.net/oofvt0Lw/</a></li>
</ul>



<pre class=""lang-or-tag-here prettyprint-override""><code>  if ($('#combo :selected').text() === ""Test 1"" &amp;&amp; datepicker.value() != null &amp;&amp; $(""#mickey"").val() != null) {
    alert(""test 1 selected"");
    $(""#grid1"").show();
  } else {
    alert(""test 2 selected"");
    $(""#grid1"").hide();
  }
</code></pre>
","","user9502376","","","","2018-03-17 21:51:59","when I give my text box as empty it should not inside my if condition","<javascript><jquery><html><css><angularjs>","0","2","","",""
"30248055","1","","","2015-05-14 21:53:07","","1","86","<h2>Scroll bar is not shown while using $route.reload in angularjs</h2>

<p>I want to reload the application while redirect one page to another page </p>

<p>So i have use proper code </p>

<pre><code>            $location.path(""/home"");
            $route.reload();
</code></pre>

<p>The location changed also page is redirected. but the browser scroll bar is not shown. <strong>if i doing force refresh the browser, then the scroll bar shown.</strong> Why?</p>

<p>Actually I have fount a <strong>bad solution</strong> if i use <code>$window.location.reload();</code> instead of  <code>$route.reload();</code> then scroll bar shown.</p>

<p><strong>Why is this bad solution:</strong> </p>

<p><code>$window.location.reload()</code> is manually load the browser. </p>

<blockquote>
  <p>But why scroll bar does not showing when i use  <code>$route.reload();</code>?</p>
</blockquote>
","2218635","","","","","2015-05-14 21:53:07","$route.reload bug in angularjs","<javascript><jquery><html><css><angularjs>","0","0","1","",""
"49747338","1","49747521","","2018-04-10 07:01:34","","2","301","<p>I'm using <a href=""https://www.jqueryscript.net/layout/Simplest-Responsive-Equal-Height-Plugin-For-jQuery.html"" rel=""nofollow noreferrer"">this</a> jquery plugin to make the divs height the same. For the plugin to work I have to add <code>equalheight</code> to the divs that I want to have equal height.It works when the divs are not generated by ng-repeat.</p>

<p>How to make all the divs that was generated by ng-repeat the same height?</p>

<p><strong>html</strong></p>

<pre><code>&lt;div class=""col-md-4"" ng-repeat=""dept in mainCtrl.departments"" ng-hide=""filteredCareers.length == 0""&gt;
    &lt;div class=""job_list_box"" ng-class=""{'equalheight': filteredCareers.length &gt; 0 }""&gt;
        &lt;div class=""job_list_icon""&gt;
            &lt;img ng-src=""{{dept.icon}}"" alt=""{{dept.name}}""&gt;
        &lt;/div&gt;
        &lt;h4 class=""job_list-box-title""&gt;{{dept.name}}&lt;/h4&gt;
        &lt;ul class=""job_list""&gt;
            &lt;li ng-repeat=""hiring in mainCtrl.careers | filter:dept.name as filteredCareers""&gt;
                &lt;a href=""#"" data-toggle=""modal"" data-target=""#job-modal-{{hiring.id}}""&gt;{{hiring.name}}&lt;/a&gt;
            &lt;/li&gt;
        &lt;/ul&gt;
    &lt;/div&gt;
&lt;/div&gt;
</code></pre>

<p><strong>controller</strong></p>

<pre><code>var app = angular.module('myApp', [])
app.controller('MainController', function ($scope, $http) {
    var self = this;
    $http({
        method: 'GET',
        url: 'json/departments-archives.json'
    }).then(function (response) {
        self.departments = response.data;
    }, function () { console.log('Error'); }); 
    $http({
        method: 'GET',
        url: 'json/careers-archives.json'
    }).then(function (response) {
        self.careers = response.data;

    }, function () { console.log('Error'); });
});
</code></pre>

<p>I tried using <code>setTimeout</code> then I added <code>{{mainCtrl.setHeight}}</code> on the div with the class <code>job_list_box</code> but it didn't work.</p>

<pre><code>setTimeout(function(){
    self.setHeight = ""equalheight""
},100)
</code></pre>

<p>I also tried other solutions that I found online like angular plugins <a href=""https://github.com/Sixthdim/angular-vertilize"" rel=""nofollow noreferrer"">angular-vertilize</a>, the <strong>flexbox</strong> approach..etc but none of it worked.</p>
","6701210","","6701210","","2018-04-10 07:14:34","2018-04-10 07:14:34","How to get equal height for all divs generated by ng-repeat","<javascript><jquery><html><css><angularjs>","3","1","","",""
"41155547","1","","","2016-12-15 02:43:06","","0","36","<p>I have the following css:</p>

<pre><code># this is the grey line
ul.timeline-list &gt; li.media:before {
  position: absolute;
  display: block;
  top: 0;
  content: '';
  height: 100%;
  margin-left: 58px;
  border-left: 5px solid #e8e8e8;
  z-index: 1;
}
@media (max-width: 480px) {
  ul.timeline-list &gt; li.media:before {
    margin-left: 50%;
  }
}

#this is the image icon
ul.timeline-list &gt; li.media &gt; .media-left {
  text-align: center;
  position: relative;
  z-index: 2;
}
</code></pre>

<p>Html looks like:</p>

<pre><code>&lt;ul ng-app=""edgeFeed"" class=""timeline-list ng-scope""&gt;
&lt;li class=""media media-clearfix-xs""&gt;
&lt;div class=""media-left""&gt;
                      &lt;div class=""user-wrapper""&gt;
                        &lt;img ng-src=""myimage.jpg""  class=""img-circle"" width=""80"" src=""myimage.jpg""&gt;
                        &lt;div&gt;&lt;a href=""#"" class=""ng-binding""&gt;some entry&lt;/a&gt;&lt;/div&gt;
                        &lt;div class=""date""&gt;&lt;/div&gt;
                      &lt;/div&gt;
                    &lt;/div&gt;
&lt;/li&gt;
&lt;/ul&gt;
</code></pre>

<p>As you can see the image goes behind the grey vertical line but should be behind it like the image above.  Also the image should aligned:</p>

<p><a href=""https://i.stack.imgur.com/RkUB9.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/RkUB9.png"" alt=""enter image description here""></a></p>

<p><strong>How can I get the image to stay above the grey line?</strong></p>
","84885","","84885","","2016-12-15 03:02:35","2016-12-15 03:02:35","angular rendering of css moves z-index","<javascript><jquery><html><css><angularjs>","0","4","","",""
"49343169","1","","","2018-03-18 00:00:47","","0","30","<ul>
<li>I am trying to get three different states for check box, one is tick mark, another is box and another is empty.</li>
<li>in the code pen its working fine with horizontal line but how to get box instead of horizontal line.</li>
</ul>

<p><a href=""https://codepen.io/chriscoyier/pen/avyNOd"" rel=""nofollow noreferrer"">https://codepen.io/chriscoyier/pen/avyNOd</a></p>

<ul>
<li>but in fiddle I am getting an error
(index):418 Uncaught ReferenceError: ts is not defined
at HTMLInputElement.onclick

<ul>
<li>can you tell me how to fix it.</li>
<li>providing my code below</li>
</ul></li>
</ul>

<p><a href=""http://jsfiddle.net/11sp1n7t/"" rel=""nofollow noreferrer"">http://jsfiddle.net/11sp1n7t/</a></p>



<pre class=""lang-or-tag-here prettyprint-override""><code>  function ts(cb) {
  if (cb.readOnly) cb.checked=cb.readOnly=false;
  else if (!cb.checked) cb.readOnly=cb.indeterminate=true;
}
</code></pre>
","","user9502376","","","","2018-03-18 00:31:08","get box instead of horizontal line","<javascript><jquery><html><css><angularjs>","1","0","","",""
"49442448","1","","","2018-03-23 04:38:15","","0","53","<p>I am new to <code>webDevelopment</code>. I have a string , and I want to highlight some part of the strings like 10-15 things I want to highlight. Now I do have the offsets as well, like start and end of the text which I want to highlight from that string. SO, When in the loop first gets highlighted then it adds the span tag there with class mark, because of this the indexes are getting changed, then when it try to highlight the second then it does not get the perfect match because the offsets are now changed. So, How Can I match the exact text with the span tags or without that ?</p>

<pre><code>$scope.highlight = function(content,startoffset,endoffset){return content.replace(content.substring(startoffset, endoffset), '&lt;span class=""' + className + '""&gt;$&amp;&lt;/span&gt;');}

.mark {background-colour = yellow;}
</code></pre>

<p>Can any please help me with this, This is really getting messy for me.</p>
","9141308","","","","","2018-03-23 09:21:34","While highlighting the text from a string using spans creating problems","<javascript><jquery><html><css><angularjs>","1","2","","",""
"30557943","1","","","2015-05-31 13:23:10","","0","2461","<p>I would like to know if any better way than what i am doing the following?</p>

<p>I need to bind two different data models based on $scope.title value. So, in the following example i crated two seprate DIVs for each value of $scope.title.</p>

<p>Can i do it on inside one <code>&lt;div&gt;</code>? Also i am not using ng-if-else here. How i can use ng-if-else in this example?</p>

<pre><code>&lt;div&gt;
    &lt;div ng-if=""title == 'Add Student'""&gt;
    &lt;input type=""text"" name=""name""placeholder=""Student Name"" data-ng-model=""registration.Student.FirstName"" maxlength=""50""&gt;
    &lt;/div&gt;

    &lt;div ng-if=""title == 'Edit Student'""&gt;
    &lt;input type=""text"" name=""name""placeholder=""Student Name"" data-ng-model=""student.Student.FirstName"" maxlength=""50""&gt;
    &lt;/div&gt;
&lt;/div&gt;
</code></pre>
","1874957","","1874957","","2015-05-31 15:50:08","2015-05-31 16:58:35","AngularJs ng-if-else binding two data-models","<javascript><jquery><html><css><angularjs>","1","1","","",""
"31700100","1","","","2015-07-29 12:13:20","","-1","132","<p>This is my html code </p>

<pre><code>&lt;ul class=""steps-indicator""&gt;
    &lt;li ng-repeat=""step in steps""&gt;
        &lt;a ng-click=""goTo(step)""&gt;{{step.title || step.wzTitle}}&lt;/a&gt;
    &lt;/li&gt;
&lt;/ul&gt;
</code></pre>

<p>And this is my css :</p>

<pre><code>.steps-indicator li a:before{
    content:url('/img/wizard-arrow.png') no-repeat;
}
</code></pre>

<p>The thing i am trying to achieve here is to show different images in front of different anchor elements. </p>

<p>I am using the angular-wizard in ionic for mobile, and customizing the look and feel of the progress bar element. Here is the link <a href=""http://mgonto.github.io/angular-wizard/"" rel=""nofollow"">http://mgonto.github.io/angular-wizard/</a></p>

<p>Any help would be appreciated!!</p>
","3426524","","","","","2015-07-29 15:37:46","How to bind the li element to an id inside ng-repeat to display different images for different li","<javascript><jquery><html><css><angularjs>","1","0","","",""
"37527707","1","","","2016-05-30 14:07:06","","0","278","<p>Fairly new to javascript. I was wondering with the following tag, besides having to manually put in Ids, is there a way to set .focus() to the container (custom directive)? The custom directive is a container div that acts as a tile. </p>

<pre><code>&lt;tile class=""ng-scope gridster-item"" tilevalue=""1"" gridster-item=""tile"" row=""0"" col = ""0"" ng-repeat=""tile in selectedTiles""&gt; &lt;/tile&gt;
</code></pre>
","6313645","","","","","2016-05-30 20:37:13","How can I set .focus() on a custom directive in AngularJs?","<javascript><jquery><html><css><angularjs>","1","1","","",""
"49619834","1","","","2018-04-02 22:48:18","","0","31","<ul>
<li>if I move text three before the input tag the checkbox is not disappearing when I click the third time.</li>
<li>but when I keep text three after input tag it works fine.</li>
<li>can you tell me how to fix it.</li>
<li>providing my code below</li>
</ul>

<p><a href=""https://stackblitz.com/edit/angular-w6tqvn?file=app/app.component.html"" rel=""nofollow noreferrer"">https://stackblitz.com/edit/angular-w6tqvn?file=app/app.component.html</a></p>

<pre><code>&lt;label [ngClass]=""{'is-multiple-of-3':multipleOf3}""&gt;
    &lt;span  id=""redSquare""&gt;&lt;/span&gt;
three
&lt;input type=""checkbox"" name=""rememberLogin"" id=""buttonId""  (click)=""open()""&gt; 
&lt;/label&gt;
</code></pre>
","","user9502376","","","","2018-04-02 23:17:48","move text three before the input tag the checkbox is not disappearing","<javascript><jquery><html><css><angularjs>","2","1","","",""
"39730315","1","","","2016-09-27 16:53:41","","0","45","<p>One of my ng-views has a next structure</p>

<pre><code>&lt;div class=""container-fluid wrapper""&gt;
    &lt;aside ng-if=""asideMenu""&gt;
        &lt;div ng-include src=""'html/partials/stats/aside.html'""&gt;&lt;/div&gt;
    &lt;/aside&gt;
    &lt;section&gt;
        &lt;div ng-include src=""'html/partials/stats/grid.html'""&gt;&lt;/div&gt;
        &lt;div ng-include src=""'html/partials/stats/tabs.html'""&gt;&lt;/div&gt;
    &lt;/section&gt;
</code></pre>

<p></p>

<p>where I have a grid and tabs as a major content and if user wants he can open aside bar. The function to open aside bar is</p>

<pre><code>        $scope.asideMenu = false;
        $scope.aside = function () {

            getTree();

            var section = document.getElementsByTagName(""section"");
            var aside = document.getElementsByTagName(""aside"");

            $scope.asideMenu = !$scope.asideMenu;

            if ($scope.asideMenu == true) {

                $(section).animate({
                    'width': '84%'
                }, 500, function () {
                    $(aside).animate({
                        'width': '15%'
                    });
                });
            }
            else {

                $(aside).animate({
                    'width': '0%'
                }, 1000, function () {
                    $(section).animate({
                        'width': '100%'
                    });
                });
            }
        };
</code></pre>

<p>So currently I'm using jQuery animation to open aside menu and shrink major content. </p>

<p>The question is simple, what is the best way to replace jQuery animation to Angular &amp; CSS animation (without any additional dependencies and libs)?? </p>

<p>This is <a href=""http://plnkr.co/edit/ocULoYWnCzr7uZZxnBoK?p=preview"" rel=""nofollow"">simple example</a> of my page</p>
","6524629","","5885146","","2016-09-27 18:19:29","2016-09-27 18:19:29","Replace jQuery animation with Angular animation","<javascript><jquery><html><css><angularjs>","0","5","","",""
